title,pubDate,guid,link,description
'Rare condition gives me TV static in my vision',"Tue, 19 Apr 2022 21:52:46 GMT",https://www.bbc.co.uk/news/uk-scotland-glasgow-west-60696867,https://www.bbc.co.uk/news/uk-scotland-glasgow-west-60696867?at_medium=RSS&at_campaign=KARANGA,A 19-year-old from South Lanarkshire has a little known condition which constantly affects her vision.
In maps: Russia builds up troops in new offensive,"Tue, 19 Apr 2022 12:25:30 GMT",https://www.bbc.co.uk/news/world-europe-60506682,https://www.bbc.co.uk/news/world-europe-60506682?at_medium=RSS&at_campaign=KARANGA,Russian troops have launched a new offensive in the Donbas region in east Ukraine.
Ukraine round-up: Lviv counts civilian dead and credible sinking warship video,"Mon, 18 Apr 2022 20:19:33 GMT",https://www.bbc.co.uk/news/world-europe-61144220,https://www.bbc.co.uk/news/world-europe-61144220?at_medium=RSS&at_campaign=KARANGA,Credible footage of sinking Russian warship surfaces as Ukraine says Russia has started its assault to seize Donbas in the east.
Ukraine war: How a BBC journalist's family escaped the country,"Mon, 18 Apr 2022 08:00:32 GMT",https://www.bbc.co.uk/news/world-europe-61139105,https://www.bbc.co.uk/news/world-europe-61139105?at_medium=RSS&at_campaign=KARANGA,Vitaly Shevchenko's family fled Ukraine with the help of two BBC audience members.
"Ukraine children: Killed as he escaped, Elisei is one of 200 child victims","Tue, 19 Apr 2022 05:03:43 GMT",https://www.bbc.co.uk/news/world-europe-61146084,https://www.bbc.co.uk/news/world-europe-61146084?at_medium=RSS&at_campaign=KARANGA,"As fighting rages across Ukraine, Russia's invasion has shattered the lives of millions of children."
Ukraine war: Donbas tourist town braces for Russian assault,"Mon, 18 Apr 2022 17:15:26 GMT",https://www.bbc.co.uk/news/world-europe-61139415,https://www.bbc.co.uk/news/world-europe-61139415?at_medium=RSS&at_campaign=KARANGA,Sviatohirsk was a tourist trail staple but is now just another place in the Donbas where people flee war.
The Papers: 'PM without shame' and 'MPs told to block inquiry',"Wed, 20 Apr 2022 04:23:45 GMT",https://www.bbc.co.uk/news/blogs-the-papers-61157331,https://www.bbc.co.uk/news/blogs-the-papers-61157331?at_medium=RSS&at_campaign=KARANGA,Many papers lead with Boris Johnson's apology to MPs over being fined for breaking lockdown rules.
Why this face recognition firm is so controversial,"Tue, 19 Apr 2022 23:15:14 GMT",https://www.bbc.co.uk/news/world-us-canada-61123510,https://www.bbc.co.uk/news/world-us-canada-61123510?at_medium=RSS&at_campaign=KARANGA,"If you're reading this, your face is probably on one of the more than 20bn images in this database."
"Climate Change, Albinism and Me","Tue, 19 Apr 2022 23:01:46 GMT",https://www.bbc.co.uk/news/world-africa-61150865,https://www.bbc.co.uk/news/world-africa-61150865?at_medium=RSS&at_campaign=KARANGA,Coco shares her experience of living with albinism in Nigeria.
CEO Secrets: 'I begged my dad not to give out business cards',"Tue, 19 Apr 2022 23:04:40 GMT",https://www.bbc.co.uk/news/business-61084846,https://www.bbc.co.uk/news/business-61084846?at_medium=RSS&at_campaign=KARANGA,"Gaby Hersham, CEO of co-working space network Huckletree, shares her business advice."
Wayne Quilliam: Photographing the diversity of Aboriginal Australia,"Mon, 18 Apr 2022 16:18:26 GMT",https://www.bbc.co.uk/news/world-australia-61033360,https://www.bbc.co.uk/news/world-australia-61033360?at_medium=RSS&at_campaign=KARANGA,Australia has hundreds of Indigenous groups - and Wayne Quilliam is hoping to photograph them all.
Falklands War: Injured veteran and nurse reunited after 40 years,"Mon, 18 Apr 2022 20:50:42 GMT",https://www.bbc.co.uk/news/uk-wales-61109453,https://www.bbc.co.uk/news/uk-wales-61109453?at_medium=RSS&at_campaign=KARANGA,"Denzil Connick, from south Wales, was treated by Nicci Pugh in 1982 - now, 40 years on, they meet again."
Forced adoptions: Nurse speak out over pressure on unmarried mothers,"Mon, 18 Apr 2022 23:01:19 GMT",https://www.bbc.co.uk/news/uk-61121738,https://www.bbc.co.uk/news/uk-61121738?at_medium=RSS&at_campaign=KARANGA,"A former nurse says she witnessed ""callous behaviour"" towards unmarried mothers forced to give up their babies."
War in Ukraine: A separated family reunited,"Tue, 19 Apr 2022 12:00:21 GMT",https://www.bbc.co.uk/news/uk-england-london-61122200,https://www.bbc.co.uk/news/uk-england-london-61122200?at_medium=RSS&at_campaign=KARANGA,The Chumak family thought they would never be all together again after Peter got stuck in Ukraine.
The 24-year-old helping people talk about their mental health,"Mon, 18 Apr 2022 23:14:14 GMT",https://www.bbc.co.uk/news/uk-england-york-north-yorkshire-61108854,https://www.bbc.co.uk/news/uk-england-york-north-yorkshire-61108854?at_medium=RSS&at_campaign=KARANGA,Ben Ogden has spent months standing with a sign telling people it's ok to talk.
Falklands veteran recalls HMS Coventry bombing and rescue,"Mon, 18 Apr 2022 06:14:03 GMT",https://www.bbc.co.uk/news/uk-england-bristol-61095749,https://www.bbc.co.uk/news/uk-england-bristol-61095749?at_medium=RSS&at_campaign=KARANGA,Former warrant officer John Sheldon from Yeovilton helped bring burned and injured crew to safety.
Emmanuel Macron: From political outsider to president,"Tue, 19 Apr 2022 23:26:46 GMT",https://www.bbc.co.uk/news/world-europe-61153875,https://www.bbc.co.uk/news/world-europe-61153875?at_medium=RSS&at_campaign=KARANGA,"Emmanuel Macron was dismissed as an outsider five years ago. Now, he faces a new challenge: his own record."
Partygate: Which Downing Street parties have resulted in fines so far?,"Tue, 19 Apr 2022 10:05:27 GMT",https://www.bbc.co.uk/news/uk-politics-60124162,https://www.bbc.co.uk/news/uk-politics-60124162?at_medium=RSS&at_campaign=KARANGA,The police inquiry is separate to the investigation carried out by civil servant Sue Gray.
Why Koreans could soon become a year younger,"Wed, 20 Apr 2022 00:13:15 GMT",https://www.bbc.co.uk/news/world-asia-61117434,https://www.bbc.co.uk/news/world-asia-61117434?at_medium=RSS&at_campaign=KARANGA,"The new government has proposed getting rid of the country's age systems, but experts are divided."
Covid-19 in the UK: How many coronavirus cases are there in my area?,"Tue, 19 Apr 2022 16:01:38 GMT",https://www.bbc.co.uk/news/uk-51768274,https://www.bbc.co.uk/news/uk-51768274?at_medium=RSS&at_campaign=KARANGA,Explore the data on coronavirus in the UK and find out how many cases there are in your area.
'People fear for their jobs if they report bullies',"Tue, 19 Apr 2022 23:33:42 GMT",https://www.bbc.co.uk/news/entertainment-arts-60835576,https://www.bbc.co.uk/news/entertainment-arts-60835576?at_medium=RSS&at_campaign=KARANGA,Bafta-winning director Brian Hill on tackling bullying in his industry with new film Toxic.
Are there affordable ways to cut your heating bill?,"Mon, 18 Apr 2022 23:17:43 GMT",https://www.bbc.co.uk/news/business-61068688,https://www.bbc.co.uk/news/business-61068688?at_medium=RSS&at_campaign=KARANGA,Alternatives to gas and oil heating are becoming more popular but are still expensive.
When do parents find out about primary-school places?,"Tue, 19 Apr 2022 13:21:31 GMT",https://www.bbc.co.uk/news/education-61148592,https://www.bbc.co.uk/news/education-61148592?at_medium=RSS&at_campaign=KARANGA,Councils are contacting parents and carers with offers of primary-school places in England and Wales.
Daffodils to treat Alzheimer's could be Welsh hill farming's future,"Tue, 19 Apr 2022 04:59:46 GMT",https://www.bbc.co.uk/news/uk-wales-61081542,https://www.bbc.co.uk/news/uk-wales-61081542?at_medium=RSS&at_campaign=KARANGA,Pharmaceutical entrepreneur Sir Roger Jones says his industry needed more of them.
Ulcerative colitis: 'I was going to the toilet up to 30 times a day',"Tue, 19 Apr 2022 00:48:58 GMT",https://www.bbc.co.uk/news/uk-england-essex-60251156,https://www.bbc.co.uk/news/uk-england-essex-60251156?at_medium=RSS&at_campaign=KARANGA,Two young women with ulcerative colitis share photos of their stoma bags to normalise the condition.
Why women vote for India PM Narendra Modi's BJP,"Mon, 18 Apr 2022 23:23:33 GMT",https://www.bbc.co.uk/news/world-asia-india-61077736,https://www.bbc.co.uk/news/world-asia-india-61077736?at_medium=RSS&at_campaign=KARANGA,India's PM is an alpha male who leads a patriarchal party - so what's the appeal?
French elections: Macron v Le Pen and two visions for France,"Mon, 18 Apr 2022 17:30:25 GMT",https://www.bbc.co.uk/news/world-europe-61140262,https://www.bbc.co.uk/news/world-europe-61140262?at_medium=RSS&at_campaign=KARANGA,"French voters have a big choice to make on public services, immigration and foreign policy."
"Liverpool 4-0 Manchester United: Defeat 'humiliating', says Ralf Rangnick","Tue, 19 Apr 2022 23:03:53 GMT",https://www.bbc.co.uk/sport/football/61154059,https://www.bbc.co.uk/sport/football/61154059?at_medium=RSS&at_campaign=KARANGA,"Manchester United interim manager Ralf Rangnick says the 4-0 Premier League defeat by Liverpool at Anfield was ""humiliating""."
Fulham 3-0 Preston North End: Whites clinch Premier League return,"Tue, 19 Apr 2022 22:01:24 GMT",https://www.bbc.co.uk/sport/football/61075987,https://www.bbc.co.uk/sport/football/61075987?at_medium=RSS&at_campaign=KARANGA,Fulham crush Preston to seal their Premier League return as Aleksandar Mitrovic's double takes his season's tally to 40 goals
World Snooker Championship 2022: Neil Robertson beats Ashley Hugill in first round,"Tue, 19 Apr 2022 21:15:26 GMT",https://www.bbc.co.uk/sport/snooker/61149938,https://www.bbc.co.uk/sport/snooker/61149938?at_medium=RSS&at_campaign=KARANGA,Tournament favourite Neil Robertson looks in ominous form as he beats debutant Ashley Hugill 10-5 in the first round of the World Championship.
Tyson Fury: Heavyweight says he has 'zero' connection with Daniel Kinahan,"Tue, 19 Apr 2022 17:47:40 GMT",https://www.bbc.co.uk/sport/boxing/61143575,https://www.bbc.co.uk/sport/boxing/61143575?at_medium=RSS&at_campaign=KARANGA,"Tyson Fury has insisted he has ""absolutely zero"" involvement with Daniel Kinahan, either in a business or advisory role."
"Liverpool 4-0 Manchester United: Luis Diaz, Mohamed Salah & Sadio Mane score at Anfield","Tue, 19 Apr 2022 21:19:06 GMT",https://www.bbc.co.uk/sport/football/60724991,https://www.bbc.co.uk/sport/football/60724991?at_medium=RSS&at_campaign=KARANGA,Liverpool move top of the Premier League as they outclass Manchester United and dent the visitors' hopes of a top-four finish.
NI election 2022: Who should I vote for? Compare party policies,"Fri, 15 Apr 2022 16:03:19 GMT",https://www.bbc.co.uk/news/uk-northern-ireland-61100316,https://www.bbc.co.uk/news/uk-northern-ireland-61100316?at_medium=RSS&at_campaign=KARANGA,"Cost of living, health service, education and climate - compare where the parties stand on key issues."
May 2022 UK elections: How to vote,"Tue, 19 Apr 2022 07:14:42 GMT",https://www.bbc.co.uk/news/uk-politics-60902072,https://www.bbc.co.uk/news/uk-politics-60902072?at_medium=RSS&at_campaign=KARANGA,"Voters are choosing councillors in England, Scotland and Wales, and a government in Northern Ireland."
Partygate: Boris Johnson seeks to delay vote on investigation,"Thu, 21 Apr 2022 01:28:35 GMT",https://www.bbc.co.uk/news/uk-politics-61170379,https://www.bbc.co.uk/news/uk-politics-61170379?at_medium=RSS&at_campaign=KARANGA,Labour wants MPs to investigate if the PM misled them - but ministers say a decision should wait.
French election: Macron and Le Pen clash in TV presidential debate,"Thu, 21 Apr 2022 04:40:59 GMT",https://www.bbc.co.uk/news/world-europe-61166601,https://www.bbc.co.uk/news/world-europe-61166601?at_medium=RSS&at_campaign=KARANGA,Emmanuel Macron and Marine Le Pen take part in an animated contest four days before the election.
Queen celebrates 96th birthday in Sandringham,"Thu, 21 Apr 2022 01:54:21 GMT",https://www.bbc.co.uk/news/uk-61167593,https://www.bbc.co.uk/news/uk-61167593?at_medium=RSS&at_campaign=KARANGA,Britain's longest-lived monarch has travelled to the Sandringham estate in Norfolk for her birthday.
Covid: Woman caught virus twice within record 20 days,"Wed, 20 Apr 2022 23:30:04 GMT",https://www.bbc.co.uk/news/health-61161529,https://www.bbc.co.uk/news/health-61161529?at_medium=RSS&at_campaign=KARANGA,Spanish researchers say it's the shortest-known gap between two coronavirus infections.
Bourne End murder inquiry under way after three bodies found,"Thu, 21 Apr 2022 00:08:44 GMT",https://www.bbc.co.uk/news/uk-england-beds-bucks-herts-61169542,https://www.bbc.co.uk/news/uk-england-beds-bucks-herts-61169542?at_medium=RSS&at_campaign=KARANGA,"Police say the incident is a ""complex inquiry"" and ""appears to be a targeted attack""."
Russian oligarch lambasts country's 'massacre',"Wed, 20 Apr 2022 18:10:19 GMT",https://www.bbc.co.uk/news/business-61163546,https://www.bbc.co.uk/news/business-61163546?at_medium=RSS&at_campaign=KARANGA,Businessman Oleg Tinkov is one of the most high profile Russians to publicly condemn the war.
Scott Morrison: Australia PM faces backlash over 'blessed' disability remark,"Thu, 21 Apr 2022 02:22:57 GMT",https://www.bbc.co.uk/news/world-australia-61171449,https://www.bbc.co.uk/news/world-australia-61171449?at_medium=RSS&at_campaign=KARANGA,"Scott Morrison has been criticised for saying he is ""blessed"" not to have children with disabilities."
Tesla profits soar as customers pay more,"Wed, 20 Apr 2022 23:45:33 GMT",https://www.bbc.co.uk/news/business-61170691,https://www.bbc.co.uk/news/business-61170691?at_medium=RSS&at_campaign=KARANGA,Elon Musk's Tesla has raised prices for its electric cars as it faces higher costs.
"Most protected areas do not benefit wildlife, study says","Wed, 20 Apr 2022 23:47:18 GMT",https://www.bbc.co.uk/news/science-environment-61164969,https://www.bbc.co.uk/news/science-environment-61164969?at_medium=RSS&at_campaign=KARANGA,"Simply designating an area as ""for nature"" does not mean it is beneficial for wildlife, researchers find."
MPs say asbestos must go from public buildings within 40 years,"Thu, 21 Apr 2022 00:13:19 GMT",https://www.bbc.co.uk/news/uk-politics-61168335,https://www.bbc.co.uk/news/uk-politics-61168335?at_medium=RSS&at_campaign=KARANGA,"A date must be set to ""focus minds"" on getting rid of the deadly substance, a Commons committee says."
Johnny Depp faces questioning in case against ex-wife Amber Heard,"Wed, 20 Apr 2022 21:47:33 GMT",https://www.bbc.co.uk/news/world-us-canada-61168837,https://www.bbc.co.uk/news/world-us-canada-61168837?at_medium=RSS&at_campaign=KARANGA,The actor testified about his volatile marriage to Amber Heard ahead of cross examination by her lawyers.
Alec Baldwin: Rust film producers were indifferent to gun safety - report,"Wed, 20 Apr 2022 22:24:52 GMT",https://www.bbc.co.uk/news/entertainment-arts-61169495,https://www.bbc.co.uk/news/entertainment-arts-61169495?at_medium=RSS&at_campaign=KARANGA,"The makers of a film whose cinematographer was shot dead knew firearm safety rules were not being followed, a report says."
Pandemic lockdowns boosted trend to use less make-up,"Wed, 20 Apr 2022 23:45:36 GMT",https://www.bbc.co.uk/news/business-61166381,https://www.bbc.co.uk/news/business-61166381?at_medium=RSS&at_campaign=KARANGA,"A survey of 10,000 British women by retail analyst Kantar has revealed big changes to beauty routines."
Ukraine round-up: Mariupol civilians remain trapped and Russian oligarch decries 'massacre',"Wed, 20 Apr 2022 20:24:40 GMT",https://www.bbc.co.uk/news/world-europe-61165278,https://www.bbc.co.uk/news/world-europe-61165278?at_medium=RSS&at_campaign=KARANGA,A 91-year-old Holocaust survivor is named among city's reported dead and one of Russia's richest oligarchs decries the war as a 'massacre'.
How many Ukrainians have fled their homes and where have they gone?,"Wed, 20 Apr 2022 15:00:46 GMT",https://www.bbc.co.uk/news/world-60555472,https://www.bbc.co.uk/news/world-60555472?at_medium=RSS&at_campaign=KARANGA,The UN says more than 11 million people have fled their homes since the Russian invasion of Ukraine.
